"","g000009_1","g000106","g000226","g000228","g000239","g000246","g000286","g000394","g000450","g000541","g000556","g000581","g000592","g000616_1","g000616_2","g000644","g000657_1","g000657_2","g000662","g000665","g000689","g000700","g000703","g000704","g000706","g000710","g000713_1","g000713_2","g000732","g000741","g000745","g000755","g000769","g000775","g000784","g000795","g000817","g000833","g000838","g000852","g000864","g000872","g000873","g000881","g000883","g000897","g000912","g000913","g000915","g000923","g000926","g000927","g000936","g000942","g000950","g000951","g000953","g000960","g000961","g000964","g000965","g000966","g000971","g000974","g000975","g000979_1","g000983","g000986","g000991","g000992","g000993","g000994","g000997","g001001","g001003","g001024","g001027","g001032","g001041","g001046","g001059","g001078","g001081","g001085","g001096","g001102","g001104","g001136","g001141","g001152","g001163","g001173","g001185","g001202","g001233","g001250","g001268","g001273","g001283","g001306","g001363","g001397","g001430_1","g001451","g001468","g001513","g001519","g001530","g001557","g001558","g001582","g001586","g001599","g001600","g001613","g001655","g001662","g001697","g001732","g001748","g001749","g001776","g001779","g001781","g001879","g001887","g001897","g001918","g001921","g001950","g001954","g001996","g002022","g002059","g002093","g002105","g002121","g002166","g002193","g002196","g002223","g002226","g002229","g002244","g002282","g002297","g002298","g002326","g002362","g002369","g002382","g002396","g002444","g002469","g002480","g002589","g002595","g002614","g002623_1","g002657","g002666","g002667","g002671","g002684","g002709","g002742","g002744","g002750","g002751","g002757","g002770","g002782","g002792","g002815","g002822","g002848","g002849_1","g002854","g002860","g002887","g002900","g002947","g002974","g002975","g002984","g002985","g002993_1","g002993_2","g002997","g002998","g003014","g003022","g003038","g003054","g003081","g003089","g003099","g003130","g003148","g003185","g003196","g003230","g003257","g003267","g003280","g003293","g003310","g003317","g003352","g003376","g003419","g003457","g003459","g003507","g003541","g003547","g003557","g003562","g003604","g003614","g003636","g003670","g003671","g003672","g003737","g003744","g003755","g003769","g003785","g003798","g003863","g003881","g003964_1","g003964_2","g003967","g004005","g004124","g004125","g004126","g004127","g004162","g004168","g004178","g004208","g004218","g004245","g004265","g004268","g004273","g004290","g004306","g004354","g004388","g004412","g004414","g004436","g004493","g004494","g004508","g004530","g004539","g004541","g004552","g004575","g004601","g004609","g004612","g004621_1","g004621_2","g004650","g004654","g004674","g004706","g004715","g004716","g004723","g004728","g004729","g004742","g004824","g004828","g004838","g004848","g004874","g004879","g004886","g004892","g004893","g004915","g004942","g004957","g004968","g004972","g004973","g004999","g005006","g005022","g005028","g005055","g005070","g005083","g005098","g005099","g005101","g005121","g005127","g005143","g005148","g005188_1","g005188_2","g005193","g005194","g005195_1","g005195_2","g005208","g005237","g005238","g005270","g005285","g005314","g005338","g005348","g005349","g005414","g005441","g005451","g005460","g005461","g005462","g005468","g005505","g005526","g005527","g005535","g005550","g005551","g005582","g005583","g005600","g005609","g005693","g005767","g005772","g005773_1","g005809","g005852","g005890_1","g005890_2","g005901","g005928","g005930","g005975","g005985","g005986","g006017","g006034","g006064","g006095","g006112","g006113","g006115","g006129","g006131","g006132","g006145","g006175","g006176","g006179","g006198","g006209","g006210","g006223","g006236","g006256","g006257","g006258","g006264","g006265","g006277","g006300","g006301","g006314","g006316","g006317","g006340","g006342","g006355","g006356","g006357","g006358","g006375","g006376","g006388","g006389","g006390","g006405","g006425","g006442","g006458","g006467","g006490","g006492","g006526","g006532","g006533","g006535","g006546","g006553","g006565","g006566","g006578","g006606","g006608","g006621","g006638","g006641","g006643","g006704","g006706","g006708","g006709","g006731","g006732","g006733","g006745","g006757","g006767","g006781","g006782","g006800","g006816","g006818","g006862","g006886","g006888","g006971","g006973","g006974","g006984","g006985","g006997","g007015","g007017","g007031","g007059","g007060","g007061","g007079","g007080","g007081","g007101","g007102","g007114","g007115","g007131","g007144","g007172","g007174","g007175","g007198","g007234","g007235","g007236","g007253","g007284","g007299","g007316","g007318","g007331","g007364","g007365","g007428","g007454","g007468","g007476","g007494","g007495","g007506","g007523","g007571","g007572","g007633","g007650","g007651","g007667","g007709","g007710","g007711","g007712","g007737","g007756","g007757","g007758","g007770","g007772","g007773","g007837","g007873","g007874","g007894","g007895","g007971","g007991","g008032","g008034","g008101","g008102","g008103","g008121","g008145","g008146","g008147","g008162","g008180","g008202","g008218","g008290","g008291","g008333","g008334","g008545","g008563","g008564","g008609","g008635","g008636","g008738","g008803","g009005","g009041","g009172","g009298","g009306","g009312","g009324","g009325","g009326","g009330","g009337","g009338","g009348","g009353","g009354","g009355","g009365","g009368","g009388","g009389","g009400","g009401","g009402","g009413","g009425","g009426","g009439","g009440","g009452","g009469","g009484","g009496","g009497","g009508","g009517","g009524","g009542","g009555","g009588","g009598","g009619","g009620","g009622","g009634","g009654","g009675","g009689","g009721","g009740","g009747","g009752","g009759","g009760","g009778","g009779","g009797","g009819","g009843","g009844","g009870","g009900","g009950","g009957","g009958","g009969","g009986","g009998","g009999","g010000","g010026","g010031","g010034","g010043","g010045","g010046","g010053","g010057","g010061","g010066","g010074","g010076","g010118","g010136","g010139","g010141","g010155","g010173","g010176","g010183","g010193","g010198","g010205","g010218","g010226","g010238","g010246","g010247","g010270","g010282","g010288","g010291","g010293","g010299","g010303","g010310","g010312","g010322","g010326","g010359","g010360","g010376","g010401","g010404","g010440","g010444","g010453","g010457","g010468","g010481","g010496","g010504","g010505","g010545","g010546","g010547","g010555","g010566","g010574","g010575","g010577","g010596","g010629","g010659","g010668","g010669","g010677","g010698","g010719","g010729","g010739","g010768","g010780","g010782","g010787","g010788","g010798","g010807","g010836","g010850","g010853","g010865","g010866","g010876","g010877","g010878","g010884","g010905","g010915","g010916","g010922","g010923","g010937","g010939","g010951","g010974","g010998","g011005","g011044","g011053","g011077","g011081","g011112","g011115","g011121","g011125","g011148","g011152","g011158","g011164","g011169","g011173","g011180","g011183","g011191","g011204","g011207","g011215","g011233","g011234","g011235","g011237","g011240","g011243","g011244","g011248","g011264","g011265","g011306","g011329","g011330","g011338","g011350","g011351","g011386","g011398","g011409","g011419","g011446","g011465","g011478","g011500","g011508","g011509","g011511","g011512","g011540","g011541","g011554","g011555","g011568","g011570","g011616","g011617","g011618","g011628","g011637","g011638","g011644","g011658","g011667","g011678","g011696","g011710","g011730","g011731","g011747","g011762","g011763","g011776","g011777","g011778","g011798","g011799","g011800","g011810","g011812","g011813","g011829","g011830","g011832","g011853","g011865","g011869","g011871","g011890","g011891","g011892","g011934","g011952","g011954","g012001","g012003","g012004","g012017","g012033","g012042","g012056","g012058","g012059","g012071","g012091","g012107","g012121","g012135","g012136","g012149","g012150","g012152","g012154","g012186","g012187","g012188","g012203","g012204","g012220","g012221","g012223","g012250","g012263","g012264","g012276","g012289","g012290","g012302","g012304","g012306","g012322","g012324","g012326","g012327","g012344","g012346","g012369","g012386","g012387","g012388","g012389","g012411","g012425","g012440","g012441","g012455","g012457","g012467","g012468","g012469","g012489","g012506","g012507","g012522","g012523","g012537","g012538","g012550","g012552","g012559","g012561","g012562","g012579","g012580","g012581","g012595","g012618","g012633","g012634","g012636","g012637","g012651","g012666","g012683","g012709","g012711","g012725","g012741","g012742","g012758","g012778","g012779","g012780","g012794","g012795","g012806","g012807","g012825","g012845","g012862","g012872","g012873","g012874","g012875","g012884","g012913","g012928","g012930","g012939","g012966","g012990","g013005","g013007","g013029","g013030","g013031","g013044","g013045","g013046","g013047","g013068","g013069","g000944","g001573","g002354","g005128","g006263","g006938","g007634","g007687","g008006","g009067","g009109","g010119","g011510","g011659","g012442","g012652","g012805","g000505","g000719","g000803","g002539","g002640","g002788","g003229","g003420","g004482","g004837","g005201","g005304","g005381","g005581","g005908","g005927","g006657","g006688","g006916","g007496","g008255","g009226","g009310","g009486","g009688","g010103","g010981","g010990","g011105","g011525","g011831","g012712","g012940","g000979_2","g002148","g002853","g004523","g005721","g005838","g006147","g009674","g009853","g010009","g010195","g011066","g012275","g012412","g000940","g001066_1","g001999","g002599","g002736","g004264","g004428","g004656","g004815","g006116","g006554","g006579","g007030","g007252","g009236","g009611","g011165","g011177","g011433","g011797","g012427","g012551","g013019"
"5448_1_RPMI",29.8473213043163,26.8544287140929,32.7410208589806,33.722209465827,32.7400945406297,30.3815685721553,30.3873982158063,33.3428913797352,33.1459209902237,33.1514671453892,36.2569999263698,30.046611889199,33.4151110759135,32.9073058713597,32.5655025027885,32.6254178079781,32.3790730668894,33.645196828579,28.8685296650288,35.9364652086493,35.3979967922113,34.7842674259748,34.728697651766,25.5118826296545,27.6340401290399,34.0314591523266,33.4861975841359,32.3637009786787,35.3599862159946,37.0472981435416,34.8740665638645,34.6268505584671,29.2825361136439,33.2315592519324,35.432042155677,33.9918588493159,34.2019247880879,34.242554993455,27.4206535309505,33.0321276857742,33.9238561327578,30.0857342213065,30.0278779880221,32.7853377201427,29.2645453788925,27.2213131218289,31.2708016330798,33.979223672939,33.647088527893,32.9170834278554,33.78773959047,26.8724773028429,32.4427856316201,31.6681881424075,35.2791884817436,35.4675594242776,29.7892893418646,27.4246199906366,37.790138190131,32.3434221419043,34.3752048602718,32.173393330248,33.450744546171,26.1118557737214,35.5575439965154,32.785539257208,38.7656028044473,32.2109634651827,32.9710978206797,34.384868629012,36.5336123069536,34.0063856614144,30.1705085507116,30.5528953877181,36.1909432657243,28.8218060940882,38.9813362363353,35.7753839524374,32.8528039440223,31.5949704380851,32.4919077430103,33.7839538365633,35.5052086892958,26.6624788133815,35.761687261808,29.5456591158266,32.1822544024425,25.7841219452086,30.9190904395428,26.1655547125443,36.6293409821088,25.5844052329698,29.5781615620989,35.6661684598955,29.5250938698907,34.4221180057517,35.910340030632,33.6958511699708,27.3889753954885,33.9427078358065,37.9448241266511,36.4563642497581,34.1556507537539,29.7306389768997,28.0249844336074,35.0650795524525,31.5024693182972,34.5556887802349,35.5096482202355,34.2484207743811,30.7679674888934,34.806072372986,34.0616188429355,34.0853378709867,35.0431227941372,34.3586704072889,34.4448337649115,34.522804146016,25.9110766771284,29.2782955213113,32.9827888301988,32.346802407392,27.040221409443,33.4695181086952,32.4806933844779,28.7754712654722,27.3796416513199,31.0865548639649,35.1207755495648,35.7409115986591,28.6451265091468,29.5711466868925,36.4141969680218,34.0084839025612,30.8200565868817,30.7184698593199,34.8519677457122,35.0566567474581,31.0408715388935,29.2129026587048,35.5330427749694,32.9272470373524,29.6494782798513,28.3670651872667,26.7401984514429,32.1846343782278,32.5503923366769,28.4001017104689,31.3390857089426,26.4519851883057,32.0313079579451,29.0268734569898,26.0367597629216,30.2235052765106,36.4457756268139,25.423400774894,28.4593548096584,33.4316063059175,32.6210365744573,34.5325542066039,31.422703573045,31.4296957578178,29.41808102412,30.5659172480985,30.527348297651,29.7839757978319,34.181707721169,30.1631708824232,26.9121217269867,26.9302288189263,30.3919206971944,31.7792856676233,34.9562134448733,32.7197111487198,36.070431688836,29.0157057286309,27.9682563620221,29.0214662191114,29.0350120130961,29.9933024283487,29.161364900135,35.047599892086,27.5692838765942,32.6217437977949,31.9608420318566,28.8643933877932,36.5072811289674,37.3791239519693,35.1917876778572,29.3515272325276,32.2581623000071,33.3263723123385,29.7895000235938,29.8303276021344,35.5703324230023,28.3067160178408,29.5235989005751,33.331587362322,29.4402738201115,26.7846787238758,28.2413618968754,29.9734472006512,26.9133684469008,29.3983710526246,32.2807583879265,34.9522826178731,29.9817819458472,31.2619150770725,27.9717262171835,27.9756481438532,34.4179779376048,31.0567760021611,30.5033570219626,31.1465203269876,27.590221128852,25.7756563431289,25.810090199769,29.8609127982623,31.4967051108653,33.8978936452166,26.3620268177944,34.1798013291706,29.8940973502542,35.2952888835848,33.5532471534034,28.6317079117386,33.0314680037745,36.6480205916965,34.8950778924896,30.3180741081798,29.0558831098656,32.2289136018136,33.2564027567528,32.988027408007,32.3538204604099,32.7449578290413,32.9468348423956,34.6261186026238,33.2711500768616,32.2472223792481,28.8505237514563,31.9884976020069,29.2261390230527,29.9413827330838,37.6302766722363,34.9930592937308,29.3314579011687,37.5178162039416,26.3316476120189,29.4593904276269,27.4362269412176,33.3068071580993,30.6333306492035,28.9015945245322,30.7662193852237,27.8295086120593,31.8343497217231,29.1617226407906,31.7841530679734,34.2506350862043,30.4568126093885,32.5646688390446,34.4657671530163,29.4883270182217,34.8015542291491,32.0282702187371,25.9037051304269,36.4900532070271,37.5253142290432,33.8968718899344,33.1172858213896,34.7917568166432,28.1907813463606,32.9919064879899,33.9824267591707,30.1750654912829,33.0002260048245,27.5461156987739,31.5850499786475,32.6559890047294,33.0300105672789,34.1554744948536,33.1723041129465,32.5492898933626,33.1009938096597,35.9782231556779,28.7518467290987,31.3450975806753,28.8182190547589,28.9066151406976,33.5208318590085,35.5725139046446,31.823734655279,34.9262857532539,32.8032033889971,26.9785236725086,32.5658590956658,29.3980501201155,26.104159162513,32.0373284585862,33.8426514645176,34.1383601543822,32.5008109833066,34.1663728384179,34.0329926345362,31.6018237757746,33.1462068110768,29.2655888236841,34.0718255580172,34.7596399996113,30.4023141943135,30.7281039390171,34.814976879727,33.197031483294,25.3734051806488,31.0853735397749,31.0125456844019,28.7964476982972,32.3690955144253,35.9713501583694,28.6432467976482,29.9948264518326,29.9120817050033,31.861788291822,35.4742430181515,26.7702700188616,29.8721257765306,32.6891525720519,32.4768719962606,34.0901274825994,30.4704805549337,32.6761000198703,28.1608868211319,33.0001178995212,32.5136978192251,29.1820429142852,32.115761654412,31.1337744887014,30.340520944422,33.3429039773537,29.2149674882316,25.6762370123252,29.7382765233862,30.0519870086827,28.5085498654599,28.4411573833083,31.8454037232698,30.6440370590536,30.3116449484125,27.8329562263864,36.8460643053458,27.7268551579867,26.5781659821439,31.0632586708492,31.7256990172297,29.2890866754967,31.5790449146177,28.6125656822565,30.9147146934649,29.1081363992387,29.1215684392816,29.9211381922801,30.1378893867295,26.052365060473,29.6274581659343,31.4404518969471,28.7796433623527,30.5230150396937,31.6444206882628,24.4931239020791,29.2649057423142,27.4876719208098,28.3845820413221,26.680750433809,30.7606113599275,31.2540978469353,32.3647258038047,27.7646485749751,28.0247584937317,32.2051869087519,32.3434399672039,28.869153585899,30.6043179807773,25.3351264957671,31.317807455534,27.3471674831255,25.6172150241067,29.2083848796301,26.9028685563154,26.55928494061,30.7741942876558,31.2119258954877,30.3163263964173,26.6725206379431,28.0568865068539,28.142647085573,27.3874071054701,27.6880833629269,32.9268947709586,32.9793777279056,28.3071899202966,32.3220845682232,26.4637108611116,32.7702067785512,29.4211777961196,31.9440000941922,27.9331751949531,28.0263444798589,29.5645043499462,27.7431556104336,31.2555760707604,30.1201663204291,32.2083193278223,34.0792044300909,29.9399510513611,29.1331800475862,26.178723616478,31.4585264467769,30.3120728568691,34.7044652715754,29.0131634167932,26.9055199101389,30.4014211676424,27.1987074080295,25.5864628075112,35.5488183972425,30.5076966121902,30.9360873952473,27.3895168731354,28.8711395764639,28.3006036329209,27.231879656721,34.6839631336056,28.1213557479691,29.0842810533595,26.567681180564,30.8801266152851,32.2730128877575,29.2618212944156,28.8216298277218,32.685604884319,35.0349316724402,28.8007977876603,26.3268435245891,30.3106504306292,29.3243798434116,27.5532892352328,28.9625812844315,27.0798407075478,28.8542243118162,32.4078537803677,30.4968762261136,27.0628805651242,30.719988651682,31.0816905806784,28.2722671256053,28.0249305800826,28.5402166641613,26.9883240077531,26.380873678469,30.8664381375959,30.7391237023421,32.982420476353,27.9834503142668,29.8021288297414,27.1641116045319,28.0009267128704,28.7823741108506,30.5294046624007,34.5582350356714,27.5424519938976,31.6476097869129,25.64796550906,32.0194792975675,33.093397312619,29.8223046023823,29.7283543015125,26.8256364401024,32.3113340586452,30.3418349253887,33.4247226375433,30.4513322379171,29.2462482364709,24.920673471784,29.12398507998,29.1346499737326,29.4503977807593,31.2203505216888,26.2149555423678,34.0821264699543,24.4632230837824,29.4494894327419,26.3329284870213,28.7280688556686,30.2742506154661,27.7088336476312,27.9415052727797,24.3257307086688,29.3619895296262,31.866530726778,28.1559758116037,32.6236315754382,29.5616947752404,27.8301700182915,32.7492450269753,29.1041609136764,27.8797335079502,26.0689491252632,31.6399856498339,32.0903714415133,27.1171313455018,30.4012959989524,33.7457130488389,28.3684123070893,28.0305858108022,36.1328235244563,29.9157646170486,28.9799020749479,26.9168438099747,30.2341045681547,32.3452052246289,29.3344788781077,31.7084948236097,33.7184326899247,32.1116576333604,29.5503240622485,31.2795282346619,32.5271207882803,31.1138257125724,31.8526651419176,29.8073126063576,30.7727412096617,26.9643358405614,27.9973102206306,28.8857364120932,29.422847665557,36.4198456888753,32.3301567260185,28.5004316346153,28.4083998980181,30.621313950827,30.5094541693577,32.3436349002434,28.3214980775109,30.4354407868322,32.9221611893366,32.0609791145921,32.0366651789137,27.737608450459,34.6585326021856,31.1347594251359,28.0472524826098,29.9971128170357,29.7417097010353,29.7177220251295,35.4472788328308,25.6835713141515,29.3433250627445,30.3162027526553,26.9690397420043,35.537117746625,29.6306630027895,34.0260208837227,29.2904669553841,29.3871944011677,29.3342407246806,30.5451960851244,31.715200104506,32.6760047864772,32.1109505755834,32.3076527624133,25.5010350138383,31.6140223900746,29.4870549019199,30.879016540032,27.0435987506655,27.6299640703661,28.8336444844872,33.0140066779909,29.2732886583675,29.5640420357926,26.1702674988835,31.800329129907,28.2187728934324,33.3975884609163,28.9294644728314,26.3420739645247,29.6564950630883,27.9115116795706,30.1482154846618,33.1041273091139,28.7552940010936,29.1343565420782,28.601094589253,29.1347388807429,29.5357846659479,27.9118901168221,31.0876360044664,33.0293694590703,29.2827494943612,30.4214861884828,31.3522835257905,28.0337205647052,29.8047310408423,34.5511295807578,33.1303359904983,33.3588830412597,33.5926916647695,29.846676316791,32.1471234444098,29.5798303348234,35.7704942972837,29.0946629942389,35.2716520065476,32.9772169734105,33.9526339184216,28.5958166086547,27.349902888677,34.2805181589385,30.7794949448061,26.9146163923732,33.8079931616133,29.717066542768,30.5719803391888,31.9986313235097,30.8704392709519,25.7889175531274,30.8372508121948,33.2702587265171,29.4540465924539,34.6080118347575,29.5519464942803,29.0981591124117,28.2716377162516,30.8470391820495,35.7795585370227,33.3500797995467,30.0343431881705,30.0303414083366,28.117491535647,32.1630555044906,29.5348652788226,27.5008021529013,30.9953730811981,27.6747881162809,28.7061034447911,29.0281602885245,33.5583296299048,28.2077165687824,33.5001251225305,32.1536963202105,27.9347287051713,37.555463971555,28.3431472471072,26.9436930152979,27.6215571565326,29.5641333546077,33.0447342965672,33.114536128076,33.1053979685371,28.9705646939468,29.5008428186799,29.6104375135522,24.7399782692667,36.7851079942069,30.0029487727343,31.7143174341963,28.5031895047778,34.7057402916654,27.2882293127926,28.1065373406069,30.7140800427409,25.4850722525898,31.7294486975303,29.7522498475819,36.0323486089831,33.6023786362638,27.4551286980036,29.0710868630362,30.5912824187941,31.0978222796273,27.5807228281373,27.2089169832246,28.5263782189073,31.9652392994706,28.3219855193193,30.1922862848335,26.6787303400514,35.0501990843422,28.0140633525141,27.4765091569881,35.1029913323651,32.637861391011,24.3174925865317,30.7532900015711,29.5495327549955,29.9100302441546,30.8671311264078,27.5562527925325,29.4126758743731,26.6753324272347,28.7344021025707,30.4179109939833,30.2028184411346,31.2408296544274,33.6622854831927,31.850004783279,30.7273704808739,26.0041793148021,28.2889480613889,33.872431110797,25.6128077098008,30.119796153775,32.4509970875024,29.7046098277404,30.7573140431474,29.2569861933359,29.7388054004489,32.0172116569743,29.2116298644046,30.087518940157,33.8811334133645,27.145232838903,28.8551983084854,27.8002676956954,31.0184628449476,32.8606676251927,36.5392423963257,28.847028900652,27.0752761420828,28.606547279727,31.5781333431489,30.7419240681556,28.0096648503049,34.4233924133973,27.1888968862259,27.2368708475033,28.2041376709946,34.4306898153177,26.410791113314,29.435382338014,36.8941547711046,27.7572838767779,29.1451024447629,35.772503236266,28.1296060148096,33.2803106455208,29.9830276117965,28.3394269219302,30.7820629934174,29.3277359465235,27.6838034036338,31.2837140728802,32.7834074245839,32.874660149395,36.2350712864542,26.3049991358286,31.1522231864853,32.7753070653354,30.2416557852873,29.1394850945661,24.3637921436074,36.2924168971365,30.7442223250931,27.5735533736445,29.2205598337803,31.0046754417634,29.6170868903189,26.5105532806552,31.7758104203274,30.164390710298,33.6885802379525,35.6148235271227,31.9881877893225,30.4020406960423,27.602216182879,32.3178872674776,28.7129539169643,31.6335211139997,27.1711651914352,28.6778086964369,29.4799622427423,31.0847554438799,31.4035705072277,33.4252901981505,26.3685490138914,28.1947954551956,32.9511466885556,29.2155808448314,27.4208986926708,26.1031563048457,29.6812619424156,29.3547607483095,26.0060026184676,32.0683075486407,33.5431290505694,28.7119070200088,24.8631071511609,29.287767186398,36.9840511574761,29.7091488126102,26.5494110141149,31.6310216110933,30.716570796787,26.9580110544399,26.9513103662936,25.4281486243461,26.8769852445313,30.4293448263931,32.4895335212045,29.0087810606532,28.8161206290283,27.1515485714247,33.2079883423242,31.8588029223289,32.4775313908581,28.8579301947495,25.7469847424806,29.2649573809043,32.6859170687138,25.479493714369,34.5442481595639,28.78288484485,28.3889242599684,31.5988372278745,27.6544910148573,31.0539654733002,33.7566852833265,30.4492895919422,30.1232515140055,25.8642088886863,30.1982592593741,31.1467353800432,31.9196628249613,28.0750853052161,25.9698506530463,29.1240306696926,28.0709537595449,28.7212640125902,27.9855052453436,29.8891865880034,32.9726759577476,34.5294119342815,28.1834945253604,27.9338411637621,25.28578232023,27.3490737131469,26.7983713397089,31.968606392172,31.8095226492768,28.6286582309925,29.2395732008156,28.0001184997608,30.3547349795544,29.8948003548988,29.8273677270241,31.0818758260008,28.2934440888213,27.6188119929103,29.1634238831111,32.8199508856736,31.2813852386936,24.8416816556175,31.0583094752159,32.405603706383,27.1266516464066,28.561892806152,28.0998849205698,28.1649926609726,29.9777585015845,28.9560698247159,30.7778774861417,34.3375628989686,26.6830771999931,26.8677567764403,32.8500585551589,30.4950539242216,29.8209841919448,25.2466585534979,30.5625912070825,25.5509318088815,25.299000765145,33.6296963894865,28.206538382209,24.8548732295178,26.7255130677618,31.150656608115,34.8648458465528,31.9004827794378,27.4547327631804,29.7548624013403,30.1609338017271,27.5615129524384,29.6209933789063,28.2679544129793,28.7196974414648,30.8657384376028,24.7227508573754,30.1512826831103,27.9704676901927,32.6305441267797,30.9821511980082,26.7541613011229,26.7890730995398,27.4420212178684,31.9481902153028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
